Timestamp,Consumer,Consumption
2025-06-06 10:00:00,Consumer 5,117.48
2025-06-06 11:00:00,Consumer 1,0.0
2025-06-06 11:00:00,Consumer 2,67.9
2025-06-06 11:00:00,Consumer 3,229.05
2025-06-06 11:00:00,Consumer 5,119.85
2025-06-06 12:00:00,Consumer 1,0.0
2025-06-06 12:00:00,Consumer 2,79.5
2025-06-06 12:00:00,Consumer 3,214.87
2025-06-06 12:00:00,Consumer 4,126.7
2025-06-06 12:00:00,Consumer 5,76.52
2025-06-06 13:00:00,Consumer 1,8.44
2025-06-06 13:00:00,Consumer 2,5.73
2025-06-06 13:00:00,Consumer 3,196.3
2025-06-06 13:00:00,Consumer 4,107.42
2025-06-06 13:00:00,Consumer 5,25.69
2025-06-06 14:00:00,Consumer 1,105.39
2025-06-06 14:00:00,Consumer 2,0.63
2025-06-06 14:00:00,Consumer 3,195.42
2025-06-06 14:00:00,Consumer 4,110.02
2025-06-06 14:00:00,Consumer 5,59.45
2025-06-06 15:00:00,Consumer 1,149.23
2025-06-06 15:00:00,Consumer 2,0.69
2025-06-06 15:00:00,Consumer 3,198.87
2025-06-06 15:00:00,Consumer 4,86.19
2025-06-06 16:00:00,Consumer 1,149.91
2025-06-06 16:00:00,Consumer 2,0.61
2025-06-06 16:00:00,Consumer 3,195.84
2025-06-06 16:00:00,Consumer 4,67.28
2025-06-06 16:00:00,Consumer 5,50.29
2025-06-06 17:00:00,Consumer 2,0.62
2025-06-06 17:00:00,Consumer 3,173.47
2025-06-06 17:00:00,Consumer 5,101.55
2025-06-06 18:00:00,Consumer 1,149.62
2025-06-06 18:00:00,Consumer 4,102.03
2025-06-06 18:00:00,Consumer 5,130.93
2025-06-06 19:00:00,Consumer 1,145.19
2025-06-06 19:00:00,Consumer 2,81.03
2025-06-06 19:00:00,Consumer 3,61.93
2025-06-06 19:00:00,Consumer 4,103.78
2025-06-06 19:00:00,Consumer 5,98.43
2025-06-06 20:00:00,Consumer 1,144.66
2025-06-06 20:00:00,Consumer 2,32.66
2025-06-06 20:00:00,Consumer 3,39.58
2025-06-06 20:00:00,Consumer 4,49.7
2025-06-06 20:00:00,Consumer 5,93.4
2025-06-06 21:00:00,Consumer 1,144.28
2025-06-06 21:00:00,Consumer 2,59.84
2025-06-06 21:00:00,Consumer 3,30.23
2025-06-06 21:00:00,Consumer 4,64.32
2025-06-06 21:00:00,Consumer 5,134.43
2025-06-06 22:00:00,Consumer 1,143.7
2025-06-06 22:00:00,Consumer 2,77.45
2025-06-06 22:00:00,Consumer 3,27.02
2025-06-06 22:00:00,Consumer 4,54.89
2025-06-06 22:00:00,Consumer 5,138.48
2025-06-06 23:00:00,Consumer 1,143.14
2025-06-06 23:00:00,Consumer 2,14.23
2025-06-06 23:00:00,Consumer 3,24.51
2025-06-06 23:00:00,Consumer 4,55.02
2025-06-06 23:00:00,Consumer 5,95.72
2025-06-07 00:00:00,Consumer 1,202.3
2025-06-07 00:00:00,Consumer 2,1.4
2025-06-07 00:00:00,Consumer 3,24.54
2025-06-07 00:00:00,Consumer 4,58.15
2025-06-07 00:00:00,Consumer 5,138.98
2025-06-07 01:00:00,Consumer 1,227.13
2025-06-07 01:00:00,Consumer 2,1.45
2025-06-07 01:00:00,Consumer 3,26.19
2025-06-07 01:00:00,Consumer 4,58.13
2025-06-07 01:00:00,Consumer 5,77.78
2025-06-07 02:00:00,Consumer 1,232.6
2025-06-07 02:00:00,Consumer 2,1.43
2025-06-07 02:00:00,Consumer 3,26.13
2025-06-07 02:00:00,Consumer 4,57.94
2025-06-07 02:00:00,Consumer 5,111.79
2025-06-07 03:00:00,Consumer 1,227.44
2025-06-07 03:00:00,Consumer 2,1.43
2025-06-07 03:00:00,Consumer 3,26.24
2025-06-07 03:00:00,Consumer 4,58.38
2025-06-07 04:00:00,Consumer 1,234.21
2025-06-07 04:00:00,Consumer 2,1.23
2025-06-07 04:00:00,Consumer 3,25.68
2025-06-07 04:00:00,Consumer 4,58.32
2025-06-07 04:00:00,Consumer 5,73.64
2025-06-07 05:00:00,Consumer 1,227.68
2025-06-07 05:00:00,Consumer 2,1.01
2025-06-07 05:00:00,Consumer 3,23.02
2025-06-07 05:00:00,Consumer 5,106.93
2025-06-07 06:00:00,Consumer 3,17.1
2025-06-07 06:00:00,Consumer 4,115.13
2025-06-07 06:00:00,Consumer 5,115.65
2025-06-07 07:00:00,Consumer 1,223.93
2025-06-07 07:00:00,Consumer 2,76.45
2025-06-07 07:00:00,Consumer 3,13.14
2025-06-07 07:00:00,Consumer 4,152.3
2025-06-07 07:00:00,Consumer 5,105.65
2025-06-07 08:00:00,Consumer 1,226.57
2025-06-07 08:00:00,Consumer 3,0.23
2025-06-07 08:00:00,Consumer 4,127.9
2025-06-07 08:00:00,Consumer 5,93.47
2025-06-07 09:00:00,Consumer 1,149.86
2025-06-07 09:00:00,Consumer 2,83.04
2025-06-07 09:00:00,Consumer 4,129.6
2025-06-07 10:00:00,Consumer 1,222.32
2025-06-07 10:00:00,Consumer 2,10.0
2025-06-07 10:00:00,Consumer 3,0.02
2025-06-07 10:00:00,Consumer 4,132.95
2025-06-07 10:00:00,Consumer 5,148.14
2025-06-07 11:00:00,Consumer 1,217.99
2025-06-07 11:00:00,Consumer 2,6.1
2025-06-07 11:00:00,Consumer 3,1.97
2025-06-07 11:00:00,Consumer 5,152.03
2025-06-07 12:00:00,Consumer 1,215.88
2025-06-07 12:00:00,Consumer 2,5.85
2025-06-07 12:00:00,Consumer 3,6.16
2025-06-07 12:00:00,Consumer 4,122.84
2025-06-07 12:00:00,Consumer 5,167.8
2025-06-07 13:00:00,Consumer 1,224.36
2025-06-07 13:00:00,Consumer 2,3.58
2025-06-07 13:00:00,Consumer 3,7.37
2025-06-07 13:00:00,Consumer 4,135.12
2025-06-07 13:00:00,Consumer 5,143.29
2025-06-07 14:00:00,Consumer 1,232.72
2025-06-07 14:00:00,Consumer 2,2.02
2025-06-07 14:00:00,Consumer 3,16.92
2025-06-07 14:00:00,Consumer 4,136.56
2025-06-07 14:00:00,Consumer 5,113.49
2025-06-07 15:00:00,Consumer 1,213.75
2025-06-07 15:00:00,Consumer 2,2.22
2025-06-07 15:00:00,Consumer 3,46.03
2025-06-07 15:00:00,Consumer 4,120.66
2025-06-07 16:00:00,Consumer 1,195.69
2025-06-07 16:00:00,Consumer 2,2.93
2025-06-07 16:00:00,Consumer 3,44.47
2025-06-07 16:00:00,Consumer 4,93.16
2025-06-07 16:00:00,Consumer 5,58.34
2025-06-07 17:00:00,Consumer 2,2.14
2025-06-07 17:00:00,Consumer 3,48.08
2025-06-07 17:00:00,Consumer 5,219.32
2025-06-07 18:00:00,Consumer 1,230.02
2025-06-07 18:00:00,Consumer 4,126.28
2025-06-07 18:00:00,Consumer 5,190.58
2025-06-07 19:00:00,Consumer 1,213.55
2025-06-07 19:00:00,Consumer 2,5.74
2025-06-07 19:00:00,Consumer 3,31.56
2025-06-07 19:00:00,Consumer 4,125.99
2025-06-07 19:00:00,Consumer 5,173.59
2025-06-07 20:00:00,Consumer 1,131.68
2025-06-07 20:00:00,Consumer 2,1.34
2025-06-07 20:00:00,Consumer 3,28.42
2025-06-07 20:00:00,Consumer 4,125.44
2025-06-07 20:00:00,Consumer 5,162.77
2025-06-07 21:00:00,Consumer 1,230.72
2025-06-07 21:00:00,Consumer 2,1.33
2025-06-07 21:00:00,Consumer 3,26.26
2025-06-07 21:00:00,Consumer 4,108.72
2025-06-07 21:00:00,Consumer 5,197.17
2025-06-07 22:00:00,Consumer 1,234.81
2025-06-07 22:00:00,Consumer 2,1.29
2025-06-07 22:00:00,Consumer 3,27.0
2025-06-07 22:00:00,Consumer 4,105.28
2025-06-07 22:00:00,Consumer 5,210.07
2025-06-07 23:00:00,Consumer 1,234.43
2025-06-07 23:00:00,Consumer 2,1.34
2025-06-07 23:00:00,Consumer 3,26.64
2025-06-07 23:00:00,Consumer 4,108.54
2025-06-07 23:00:00,Consumer 5,185.97
2025-06-08 00:00:00,Consumer 1,230.75
2025-06-08 00:00:00,Consumer 2,1.42
2025-06-08 00:00:00,Consumer 3,25.94
2025-06-08 00:00:00,Consumer 4,71.37
2025-06-08 00:00:00,Consumer 5,216.51
2025-06-08 01:00:00,Consumer 1,228.51
2025-06-08 01:00:00,Consumer 2,1.48
2025-06-08 01:00:00,Consumer 3,25.89
2025-06-08 01:00:00,Consumer 4,43.61
2025-06-08 01:00:00,Consumer 5,133.8
2025-06-08 02:00:00,Consumer 1,229.16
2025-06-08 02:00:00,Consumer 2,1.52
2025-06-08 02:00:00,Consumer 3,24.34
2025-06-08 02:00:00,Consumer 4,11.97
2025-06-08 02:00:00,Consumer 5,164.95
2025-06-08 03:00:00,Consumer 1,231.65
2025-06-08 03:00:00,Consumer 2,1.55
2025-06-08 03:00:00,Consumer 3,23.91
2025-06-08 03:00:00,Consumer 4,35.79
2025-06-08 04:00:00,Consumer 1,231.8
2025-06-08 04:00:00,Consumer 2,1.39
2025-06-08 04:00:00,Consumer 3,23.87
2025-06-08 04:00:00,Consumer 4,57.47
2025-06-08 04:00:00,Consumer 5,185.49
2025-06-08 05:00:00,Consumer 1,225.64
2025-06-08 05:00:00,Consumer 2,1.15
2025-06-08 05:00:00,Consumer 3,22.96
2025-06-08 05:00:00,Consumer 5,181.9
2025-06-08 06:00:00,Consumer 3,18.44
2025-06-08 06:00:00,Consumer 4,121.34
2025-06-08 06:00:00,Consumer 5,195.4
2025-06-08 07:00:00,Consumer 1,223.81
2025-06-08 07:00:00,Consumer 2,84.18
2025-06-08 07:00:00,Consumer 3,11.5
2025-06-08 07:00:00,Consumer 4,140.57
2025-06-08 07:00:00,Consumer 5,169.68
2025-06-08 08:00:00,Consumer 1,226.91
2025-06-08 08:00:00,Consumer 3,12.86
2025-06-08 08:00:00,Consumer 4,146.07
2025-06-08 08:00:00,Consumer 5,141.17
2025-06-08 09:00:00,Consumer 1,222.115
2025-06-08 09:00:00,Consumer 2,54.8
2025-06-08 09:00:00,Consumer 4,128.18
2025-06-08 10:00:00,Consumer 1,217.32
2025-06-08 10:00:00,Consumer 2,2.93
2025-06-08 10:00:00,Consumer 3,0.04
2025-06-08 10:00:00,Consumer 4,133.9
2025-06-08 10:00:00,Consumer 5,182.2
2025-06-08 11:00:00,Consumer 1,213.93
2025-06-08 11:00:00,Consumer 2,4.88
2025-06-08 11:00:00,Consumer 3,0.0
2025-06-08 11:00:00,Consumer 5,187.52
2025-06-08 12:00:00,Consumer 1,214.74
2025-06-08 12:00:00,Consumer 2,3.65
2025-06-08 12:00:00,Consumer 3,0.0
2025-06-08 12:00:00,Consumer 4,121.8
2025-06-08 12:00:00,Consumer 5,165.71
2025-06-08 13:00:00,Consumer 1,221.52
2025-06-08 13:00:00,Consumer 2,1.52
2025-06-08 13:00:00,Consumer 3,0.0
2025-06-08 13:00:00,Consumer 4,124.54
2025-06-08 13:00:00,Consumer 5,148.57
2025-06-08 14:00:00,Consumer 1,221.29
2025-06-08 14:00:00,Consumer 2,0.62
2025-06-08 14:00:00,Consumer 3,0.01
2025-06-08 14:00:00,Consumer 4,88.92
2025-06-08 14:00:00,Consumer 5,183.25
2025-06-08 15:00:00,Consumer 1,235.26
2025-06-08 15:00:00,Consumer 2,0.6
2025-06-08 15:00:00,Consumer 3,1.92
2025-06-08 15:00:00,Consumer 4,100.16
2025-06-08 16:00:00,Consumer 1,240.23
2025-06-08 16:00:00,Consumer 2,0.67
2025-06-08 16:00:00,Consumer 3,17.62
2025-06-08 16:00:00,Consumer 4,105.55
2025-06-08 16:00:00,Consumer 5,188.0
2025-06-08 17:00:00,Consumer 2,0.66
2025-06-08 17:00:00,Consumer 3,21.49
2025-06-08 17:00:00,Consumer 5,175.91
2025-06-08 18:00:00,Consumer 1,243.91
2025-06-08 18:00:00,Consumer 4,106.56
2025-06-08 18:00:00,Consumer 5,193.2
2025-06-08 19:00:00,Consumer 1,243.41
2025-06-08 19:00:00,Consumer 2,1.24
2025-06-08 19:00:00,Consumer 3,25.86
2025-06-08 19:00:00,Consumer 4,106.86
2025-06-08 19:00:00,Consumer 5,198.59
2025-06-08 20:00:00,Consumer 1,233.76
2025-06-08 20:00:00,Consumer 2,1.21
2025-06-08 20:00:00,Consumer 3,25.55
2025-06-08 20:00:00,Consumer 4,106.38
2025-06-08 20:00:00,Consumer 5,185.99
2025-06-08 21:00:00,Consumer 1,223.4
2025-06-08 21:00:00,Consumer 2,1.25
2025-06-08 21:00:00,Consumer 3,27.31
2025-06-08 21:00:00,Consumer 4,101.42
2025-06-08 21:00:00,Consumer 5,191.93
2025-06-08 22:00:00,Consumer 1,219.69
2025-06-08 22:00:00,Consumer 2,1.22
2025-06-08 22:00:00,Consumer 3,26.05
2025-06-08 22:00:00,Consumer 4,104.99
2025-06-08 22:00:00,Consumer 5,178.79
2025-06-08 23:00:00,Consumer 1,220.88
2025-06-08 23:00:00,Consumer 2,1.24
2025-06-08 23:00:00,Consumer 3,25.88
2025-06-08 23:00:00,Consumer 4,104.99
2025-06-08 23:00:00,Consumer 5,215.02
2025-06-09 00:00:00,Consumer 1,220.41
2025-06-09 00:00:00,Consumer 2,1.3
2025-06-09 00:00:00,Consumer 3,25.96
2025-06-09 00:00:00,Consumer 4,69.05
2025-06-09 00:00:00,Consumer 5,164.6
2025-06-09 01:00:00,Consumer 1,219.01
2025-06-09 01:00:00,Consumer 2,1.39
2025-06-09 01:00:00,Consumer 3,26.14
2025-06-09 01:00:00,Consumer 4,48.21
2025-06-09 01:00:00,Consumer 5,166.98
2025-06-09 02:00:00,Consumer 1,217.45
2025-06-09 02:00:00,Consumer 2,1.44
2025-06-09 02:00:00,Consumer 3,26.14
2025-06-09 02:00:00,Consumer 4,47.36
2025-06-09 02:00:00,Consumer 5,160.56
2025-06-09 03:00:00,Consumer 1,224.07
2025-06-09 03:00:00,Consumer 2,1.48
2025-06-09 03:00:00,Consumer 3,26.28
2025-06-09 03:00:00,Consumer 4,78.37
2025-06-09 04:00:00,Consumer 1,223.15
2025-06-09 04:00:00,Consumer 2,1.33
2025-06-09 04:00:00,Consumer 3,24.8
2025-06-09 04:00:00,Consumer 4,101.41
2025-06-09 04:00:00,Consumer 5,176.54
2025-06-09 05:00:00,Consumer 1,225.55
2025-06-09 05:00:00,Consumer 2,1.1
2025-06-09 05:00:00,Consumer 3,22.96
2025-06-09 05:00:00,Consumer 5,197.46
2025-06-09 06:00:00,Consumer 3,18.89
2025-06-09 06:00:00,Consumer 4,122.23
2025-06-09 06:00:00,Consumer 5,191.9
2025-06-09 07:00:00,Consumer 1,200.76
2025-06-09 07:00:00,Consumer 2,0.76
2025-06-09 07:00:00,Consumer 3,11.26
2025-06-09 07:00:00,Consumer 4,152.93
2025-06-09 07:00:00,Consumer 5,215.28
2025-06-09 08:00:00,Consumer 1,215.12
2025-06-09 08:00:00,Consumer 3,45.51
2025-06-09 08:00:00,Consumer 4,135.21
2025-06-09 08:00:00,Consumer 5,167.47
2025-06-09 09:00:00,Consumer 1,217.9
2025-06-09 09:00:00,Consumer 2,0.87
2025-06-09 09:00:00,Consumer 4,136.09
2025-06-09 10:00:00,Consumer 1,209.34
2025-06-09 10:00:00,Consumer 2,0.86
2025-06-09 10:00:00,Consumer 3,235.88
2025-06-09 10:00:00,Consumer 4,112.71
2025-06-09 10:00:00,Consumer 5,177.71
2025-06-09 11:00:00,Consumer 1,207.65
2025-06-09 11:00:00,Consumer 2,0.81
2025-06-09 11:00:00,Consumer 3,247.24
2025-06-09 11:00:00,Consumer 5,192.55
2025-06-09 12:00:00,Consumer 1,206.83
2025-06-09 12:00:00,Consumer 2,1.15
2025-06-09 12:00:00,Consumer 3,232.9
2025-06-09 12:00:00,Consumer 4,121.43
2025-06-09 12:00:00,Consumer 5,177.86
2025-06-09 13:00:00,Consumer 1,205.51
2025-06-09 13:00:00,Consumer 2,0.82
2025-06-09 13:00:00,Consumer 3,232.47
2025-06-09 13:00:00,Consumer 4,136.77
2025-06-09 13:00:00,Consumer 5,146.0
2025-06-09 14:00:00,Consumer 1,214.95
2025-06-09 14:00:00,Consumer 2,0.73
2025-06-09 14:00:00,Consumer 3,230.72
2025-06-09 14:00:00,Consumer 4,136.03
2025-06-09 14:00:00,Consumer 5,133.2
2025-06-09 15:00:00,Consumer 1,224.08
2025-06-09 15:00:00,Consumer 2,0.76
2025-06-09 15:00:00,Consumer 3,237.7
2025-06-09 15:00:00,Consumer 4,113.64
2025-06-09 16:00:00,Consumer 1,224.33
2025-06-09 16:00:00,Consumer 2,1.27
2025-06-09 16:00:00,Consumer 3,230.31
2025-06-09 16:00:00,Consumer 4,97.29
2025-06-09 16:00:00,Consumer 5,130.55
2025-06-09 17:00:00,Consumer 2,1.84
2025-06-09 17:00:00,Consumer 3,218.89
2025-06-09 17:00:00,Consumer 5,164.08
2025-06-09 18:00:00,Consumer 1,221.42
2025-06-09 18:00:00,Consumer 4,121.45
2025-06-09 18:00:00,Consumer 5,152.15
2025-06-09 19:00:00,Consumer 1,225.89
2025-06-09 19:00:00,Consumer 2,1.16
2025-06-09 19:00:00,Consumer 3,65.51
2025-06-09 19:00:00,Consumer 4,121.07
2025-06-09 19:00:00,Consumer 5,171.69
2025-06-09 20:00:00,Consumer 1,223.97
2025-06-09 20:00:00,Consumer 2,1.17
2025-06-09 20:00:00,Consumer 3,38.14
2025-06-09 20:00:00,Consumer 4,105.87
2025-06-09 20:00:00,Consumer 5,166.92
2025-06-09 21:00:00,Consumer 1,226.09
2025-06-09 21:00:00,Consumer 2,1.13
2025-06-09 21:00:00,Consumer 3,32.68
2025-06-09 21:00:00,Consumer 4,106.24
2025-06-09 21:00:00,Consumer 5,184.56
2025-06-09 22:00:00,Consumer 1,187.36
2025-06-09 22:00:00,Consumer 2,1.13
2025-06-09 22:00:00,Consumer 3,31.91
2025-06-09 22:00:00,Consumer 4,105.55
2025-06-09 22:00:00,Consumer 5,187.85
2025-06-09 23:00:00,Consumer 1,185.28
2025-06-09 23:00:00,Consumer 2,1.11
2025-06-09 23:00:00,Consumer 3,33.3
2025-06-09 23:00:00,Consumer 4,102.45
2025-06-09 23:00:00,Consumer 5,175.54
2025-06-10 00:00:00,Consumer 1,222.06
2025-06-10 00:00:00,Consumer 2,1.13
2025-06-10 00:00:00,Consumer 3,33.12
2025-06-10 00:00:00,Consumer 4,83.78
2025-06-10 00:00:00,Consumer 5,184.27
2025-06-10 01:00:00,Consumer 1,221.47
2025-06-10 01:00:00,Consumer 2,1.21
2025-06-10 01:00:00,Consumer 3,32.43
2025-06-10 01:00:00,Consumer 4,47.03
2025-06-10 01:00:00,Consumer 5,135.08
2025-06-10 02:00:00,Consumer 1,225.52
2025-06-10 02:00:00,Consumer 2,1.29
2025-06-10 02:00:00,Consumer 3,31.36
2025-06-10 02:00:00,Consumer 4,57.97
2025-06-10 02:00:00,Consumer 5,183.67
2025-06-10 03:00:00,Consumer 1,220.69
2025-06-10 03:00:00,Consumer 2,1.35
2025-06-10 03:00:00,Consumer 3,31.34
2025-06-10 03:00:00,Consumer 4,58.11
2025-06-10 04:00:00,Consumer 1,224.03
2025-06-10 04:00:00,Consumer 2,1.21
2025-06-10 04:00:00,Consumer 3,30.93
2025-06-10 04:00:00,Consumer 4,71.53
2025-06-10 04:00:00,Consumer 5,160.47
2025-06-10 05:00:00,Consumer 1,218.98
2025-06-10 05:00:00,Consumer 2,1.1
2025-06-10 05:00:00,Consumer 3,29.61
2025-06-10 05:00:00,Consumer 5,194.93
2025-06-10 06:00:00,Consumer 3,27.79
2025-06-10 06:00:00,Consumer 4,124.85
2025-06-10 06:00:00,Consumer 5,193.15
2025-06-10 07:00:00,Consumer 1,218.49
2025-06-10 07:00:00,Consumer 2,0.76
2025-06-10 07:00:00,Consumer 3,28.18
2025-06-10 07:00:00,Consumer 4,148.28
2025-06-10 07:00:00,Consumer 5,171.865
2025-06-10 08:00:00,Consumer 1,222.9
2025-06-10 08:00:00,Consumer 3,56.1
2025-06-10 08:00:00,Consumer 4,131.61
2025-06-10 08:00:00,Consumer 5,150.58
2025-06-10 09:00:00,Consumer 1,220.44
2025-06-10 09:00:00,Consumer 2,0.88
2025-06-10 09:00:00,Consumer 4,123.02
2025-06-10 10:00:00,Consumer 1,218.32
2025-06-10 10:00:00,Consumer 2,0.89
2025-06-10 10:00:00,Consumer 3,193.06
2025-06-10 10:00:00,Consumer 4,104.04
2025-06-10 10:00:00,Consumer 5,179.54
2025-06-10 11:00:00,Consumer 1,211.23
2025-06-10 11:00:00,Consumer 2,0.85
2025-06-10 11:00:00,Consumer 3,197.83
2025-06-10 11:00:00,Consumer 5,210.72
2025-06-10 12:00:00,Consumer 1,215.26
2025-06-10 12:00:00,Consumer 2,0.72
2025-06-10 12:00:00,Consumer 3,192.69
2025-06-10 12:00:00,Consumer 4,113.19
2025-06-10 12:00:00,Consumer 5,224.14
2025-06-10 13:00:00,Consumer 1,207.02
2025-06-10 13:00:00,Consumer 2,0.94
2025-06-10 13:00:00,Consumer 3,173.44
2025-06-10 13:00:00,Consumer 4,118.21
2025-06-10 13:00:00,Consumer 5,157.99
2025-06-10 14:00:00,Consumer 1,215.87
2025-06-10 14:00:00,Consumer 2,0.91
2025-06-10 14:00:00,Consumer 3,172.27
2025-06-10 14:00:00,Consumer 4,123.27
2025-06-10 14:00:00,Consumer 5,158.73
2025-06-10 15:00:00,Consumer 1,225.86
2025-06-10 15:00:00,Consumer 2,0.84
2025-06-10 15:00:00,Consumer 3,184.19
2025-06-10 15:00:00,Consumer 4,112.62
2025-06-10 16:00:00,Consumer 1,217.5
2025-06-10 16:00:00,Consumer 2,0.79
2025-06-10 16:00:00,Consumer 3,177.845
2025-06-10 16:00:00,Consumer 4,94.17
2025-06-10 16:00:00,Consumer 5,151.07
2025-06-10 17:00:00,Consumer 2,0.82
2025-06-10 17:00:00,Consumer 3,171.5
2025-06-10 17:00:00,Consumer 5,147.34
2025-06-10 18:00:00,Consumer 1,221.73
2025-06-10 18:00:00,Consumer 4,124.22
2025-06-10 18:00:00,Consumer 5,147.48
2025-06-10 19:00:00,Consumer 1,234.79
2025-06-10 19:00:00,Consumer 2,1.21
2025-06-10 19:00:00,Consumer 3,50.78
2025-06-10 19:00:00,Consumer 4,125.76
2025-06-10 19:00:00,Consumer 5,156.75
2025-06-10 20:00:00,Consumer 1,230.35
2025-06-10 20:00:00,Consumer 2,1.23
2025-06-10 20:00:00,Consumer 3,37.28
2025-06-10 20:00:00,Consumer 4,129.73
2025-06-10 20:00:00,Consumer 5,143.12
2025-06-10 21:00:00,Consumer 1,229.0
2025-06-10 21:00:00,Consumer 2,1.2
2025-06-10 21:00:00,Consumer 3,30.02
2025-06-10 21:00:00,Consumer 4,121.67
2025-06-10 21:00:00,Consumer 5,166.43
2025-06-10 22:00:00,Consumer 1,227.98
2025-06-10 22:00:00,Consumer 2,1.23
2025-06-10 22:00:00,Consumer 3,25.78
2025-06-10 22:00:00,Consumer 4,103.48
2025-06-10 22:00:00,Consumer 5,157.41
2025-06-10 23:00:00,Consumer 1,225.09
2025-06-10 23:00:00,Consumer 2,1.34
2025-06-10 23:00:00,Consumer 3,25.22
2025-06-10 23:00:00,Consumer 4,98.5
2025-06-10 23:00:00,Consumer 5,156.94
2025-06-11 00:00:00,Consumer 1,224.02
2025-06-11 00:00:00,Consumer 2,1.39
2025-06-11 00:00:00,Consumer 3,24.58
2025-06-11 00:00:00,Consumer 4,71.54
2025-06-11 00:00:00,Consumer 5,178.96
2025-06-11 01:00:00,Consumer 1,222.11
2025-06-11 01:00:00,Consumer 2,1.4
2025-06-11 01:00:00,Consumer 3,24.03
2025-06-11 01:00:00,Consumer 4,56.47
2025-06-11 01:00:00,Consumer 5,98.1
2025-06-11 02:00:00,Consumer 1,5.87
2025-06-11 02:00:00,Consumer 2,0.22
2025-06-11 02:00:00,Consumer 3,23.92
2025-06-11 02:00:00,Consumer 4,58.22
2025-06-11 02:00:00,Consumer 5,145.05
2025-06-11 03:00:00,Consumer 1,0.23
2025-06-11 03:00:00,Consumer 2,0.01
2025-06-11 03:00:00,Consumer 3,24.02
2025-06-11 03:00:00,Consumer 4,58.25
2025-06-11 04:00:00,Consumer 1,0.01
2025-06-11 04:00:00,Consumer 2,0.82
2025-06-11 04:00:00,Consumer 3,24.2
2025-06-11 04:00:00,Consumer 4,78.7
2025-06-11 04:00:00,Consumer 5,118.81
2025-06-11 05:00:00,Consumer 1,0.92
2025-06-11 05:00:00,Consumer 2,0.65
2025-06-11 05:00:00,Consumer 3,22.62
2025-06-11 05:00:00,Consumer 5,70.14
2025-06-11 06:00:00,Consumer 3,15.11
2025-06-11 06:00:00,Consumer 4,124.37
2025-06-11 06:00:00,Consumer 5,64.93
2025-06-11 07:00:00,Consumer 1,204.89
2025-06-11 07:00:00,Consumer 2,0.93
2025-06-11 07:00:00,Consumer 3,13.72
2025-06-11 07:00:00,Consumer 4,141.28
2025-06-11 07:00:00,Consumer 5,19.12
2025-06-11 08:00:00,Consumer 1,216.34
2025-06-11 08:00:00,Consumer 3,36.13
2025-06-11 08:00:00,Consumer 4,143.09
2025-06-11 08:00:00,Consumer 5,12.11
2025-06-11 09:00:00,Consumer 1,129.09
2025-06-11 09:00:00,Consumer 2,0.72
2025-06-11 09:00:00,Consumer 4,147.78
2025-06-11 10:00:00,Consumer 1,139.46
2025-06-11 10:00:00,Consumer 2,0.82
2025-06-11 10:00:00,Consumer 3,203.91
2025-06-11 10:00:00,Consumer 4,136.25
2025-06-11 10:00:00,Consumer 5,14.39
2025-06-11 11:00:00,Consumer 1,200.4
2025-06-11 11:00:00,Consumer 2,0.73
2025-06-11 11:00:00,Consumer 3,209.49
2025-06-11 11:00:00,Consumer 5,13.77
2025-06-11 12:00:00,Consumer 1,185.45
2025-06-11 12:00:00,Consumer 2,0.52
2025-06-11 12:00:00,Consumer 3,198.76
2025-06-11 12:00:00,Consumer 4,128.64
2025-06-11 12:00:00,Consumer 5,15.3
2025-06-11 13:00:00,Consumer 1,216.63
2025-06-11 13:00:00,Consumer 2,0.91
2025-06-11 13:00:00,Consumer 3,177.51
2025-06-11 13:00:00,Consumer 4,139.68
2025-06-11 13:00:00,Consumer 5,15.83
2025-06-11 14:00:00,Consumer 1,212.93
2025-06-11 14:00:00,Consumer 2,0.81
2025-06-11 14:00:00,Consumer 3,186.66
2025-06-11 14:00:00,Consumer 4,138.01
2025-06-11 14:00:00,Consumer 5,16.2
2025-06-11 15:00:00,Consumer 1,178.01
2025-06-11 15:00:00,Consumer 2,0.83
2025-06-11 15:00:00,Consumer 3,198.72
2025-06-11 15:00:00,Consumer 4,122.05
2025-06-11 16:00:00,Consumer 1,209.93
2025-06-11 16:00:00,Consumer 2,0.84
2025-06-11 16:00:00,Consumer 3,183.48
2025-06-11 16:00:00,Consumer 4,96.01
2025-06-11 16:00:00,Consumer 5,15.72
2025-06-11 17:00:00,Consumer 2,0.69
2025-06-11 17:00:00,Consumer 3,196.31
2025-06-11 17:00:00,Consumer 5,12.34
2025-06-11 18:00:00,Consumer 1,196.29
2025-06-11 18:00:00,Consumer 4,114.67
2025-06-11 18:00:00,Consumer 5,9.68
2025-06-11 19:00:00,Consumer 1,185.45
2025-06-11 19:00:00,Consumer 2,1.22
2025-06-11 19:00:00,Consumer 3,71.56
2025-06-11 19:00:00,Consumer 4,121.68
2025-06-11 19:00:00,Consumer 5,0.0
2025-06-11 20:00:00,Consumer 1,182.71
2025-06-11 20:00:00,Consumer 2,1.29
2025-06-11 20:00:00,Consumer 3,39.56
2025-06-11 20:00:00,Consumer 4,127.92
2025-06-11 20:00:00,Consumer 5,0.0
2025-06-11 21:00:00,Consumer 1,204.14
2025-06-11 21:00:00,Consumer 2,1.38
